"code", "display", "parent"
"https://www.gov.uk/api/content/health-and-social-care/mental-health-service-reform", "Mental health service reform", "https://www.gov.uk/api/content/health-and-social-care/mental-health"
"https://www.gov.uk/api/content/health-and-social-care/health-improvement", "Health improvement", "https://www.gov.uk/api/content/health-and-social-care/public-health"
"https://www.gov.uk/api/content/health-and-social-care/healthy-eating", "Healthy eating", "https://www.gov.uk/api/content/health-and-social-care/health-improvement"
"https://www.gov.uk/api/content/health-and-social-care/smoking", "Smoking", "https://www.gov.uk/api/content/health-and-social-care/health-improvement"
"https://www.gov.uk/api/content/health-and-social-care/drug-misuse-and-dependency", "Drug misuse and dependency", "https://www.gov.uk/api/content/health-and-social-care/health-improvement"
"https://www.gov.uk/api/content/health-and-social-care/harmful-drinking", "Harmful drinking", "https://www.gov.uk/api/content/health-and-social-care/health-improvement"
"https://www.gov.uk/api/content/health-and-social-care/oral-health", "Oral health", "https://www.gov.uk/api/content/health-and-social-care/health-improvement"
"https://www.gov.uk/api/content/health-and-social-care/exercise-physical-activity", "Exercise and physical activity", "https://www.gov.uk/api/content/health-and-social-care/health-improvement"
"https://www.gov.uk/api/content/health-and-social-care/vaping", "Vaping", "https://www.gov.uk/api/content/health-and-social-care/health-improvement"
"https://www.gov.uk/api/content/health-and-social-care/health-protection", "Health protection", "https://www.gov.uk/api/content/health-and-social-care/public-health"
"https://www.gov.uk/api/content/health-and-social-care/health-protection-emergency-response", "Emergency response [T]", "https://www.gov.uk/api/content/health-and-social-care/health-protection"
"https://www.gov.uk/api/content/health-and-social-care/health-protection-infectious-diseases", "Infectious diseases [T]", "https://www.gov.uk/api/content/health-and-social-care/health-protection"
"https://www.gov.uk/api/content/health-and-social-care/health-protection-immunisation", "Immunisation [T]", "https://www.gov.uk/api/content/health-and-social-care/health-protection"
"https://www.gov.uk/api/content/health-and-social-care/antimicrobial-resistance", "Antimicrobial resistance (AMR)", "https://www.gov.uk/api/content/health-and-social-care/health-protection"
"https://www.gov.uk/api/content/health-and-social-care/health-protection-radiation", "Radiation protection", "https://www.gov.uk/api/content/health-and-social-care/health-protection"
"https://www.gov.uk/api/content/health-and-social-care/health-protection-services-laboratories-and-reference-facilities", "Laboratories and reference facilities [T]", "https://www.gov.uk/api/content/health-and-social-care/health-protection"
"https://www.gov.uk/api/content/health-and-social-care/health-protection-services-research-testing-and-standards", "Research, testing and standards [T]", "https://www.gov.uk/api/content/health-and-social-care/health-protection"
"https://www.gov.uk/api/content/health-and-social-care/health-protection-services-health-surveillance-and-reporting-programmes", "Health surveillance and reporting programmes [T]", "https://www.gov.uk/api/content/health-and-social-care/health-protection"
"https://www.gov.uk/api/content/health-and-social-care/health-protection-chemical-and-environmental-hazards", "Chemical and environmental hazards [T]", "https://www.gov.uk/api/content/health-and-social-care/health-protection"
"https://www.gov.uk/api/content/health-and-social-care/health-emergency-planning", "Health emergency planning", "https://www.gov.uk/api/content/health-and-social-care/health-protection"
"https://www.gov.uk/api/content/health-and-social-care/health-protection-migrant-health-guide", "Migrant health [T]", "https://www.gov.uk/api/content/health-and-social-care/health-protection"
"https://www.gov.uk/api/content/health-and-social-care/human-fertilisation-and-embryology", "Human fertilisation and embryology", "https://www.gov.uk/api/content/health-and-social-care/public-health"
"https://www.gov.uk/api/content/health-and-social-care/population-screening-programmes", "Population screening programmes [T] (level 2, health theme)", "https://www.gov.uk/api/content/health-and-social-care/public-health"
"https://www.gov.uk/api/content/health-and-social-care/population-screening-programmes-infectious-diseases-in-pregnancy", "NHS infectious diseases in pregnancy screening (IDPS) programme [T]", "https://www.gov.uk/api/content/health-and-social-care/population-screening-programmes"
"https://www.gov.uk/api/content/health-and-social-care/population-screening-programmes-newborn-hearing", "NHS newborn hearing screening programme (NHSP) [T]", "https://www.gov.uk/api/content/health-and-social-care/population-screening-programmes"
"https://www.gov.uk/api/content/health-and-social-care/population-screening-programmes-bowel", "NHS bowel cancer screening (BCSP) programme [T]", "https://www.gov.uk/api/content/health-and-social-care/population-screening-programmes"
"https://www.gov.uk/api/content/health-and-social-care/population-screening-programmes-breast", "NHS breast screening (BSP) programme  [T]", "https://www.gov.uk/api/content/health-and-social-care/population-screening-programmes"
"https://www.gov.uk/api/content/health-and-social-care/population-screening-programmes-fetal-anomaly", "NHS fetal anomaly screening programme (FASP) [T]", "https://www.gov.uk/api/content/health-and-social-care/population-screening-programmes"
"https://www.gov.uk/api/content/health-and-social-care/population-screening-programmes-newborn-blood-spot", "NHS newborn blood spot (NBS) screening programme [T]", "https://www.gov.uk/api/content/health-and-social-care/population-screening-programmes"
"https://www.gov.uk/api/content/health-and-social-care/population-screening-programmes-sickle-cell-thalassaemia", "NHS sickle cell and thalassaemia (SCT) screening programme [T]", "https://www.gov.uk/api/content/health-and-social-care/population-screening-programmes"
"https://www.gov.uk/api/content/health-and-social-care/population-screening-programmes-newborn-infant-physical-examination", "NHS newborn and infant physical examination (NIPE) screening programme [T]", "https://www.gov.uk/api/content/health-and-social-care/population-screening-programmes"
"https://www.gov.uk/api/content/health-and-social-care/population-screening-programmes-diabetic-eye", "NHS diabetic eye screening (DES) programme [T]", "https://www.gov.uk/api/content/health-and-social-care/population-screening-programmes"
"https://www.gov.uk/api/content/health-and-social-care/population-screening-programmes-cervical", "NHS cervical screening (CSP) programme  [T]", "https://www.gov.uk/api/content/health-and-social-care/population-screening-programmes"
"https://www.gov.uk/api/content/health-and-social-care/population-screening-programmes-abdominal-aortic-aneurysm", "NHS abdominal aortic aneurysm (AAA) programme [T]", "https://www.gov.uk/api/content/health-and-social-care/population-screening-programmes"
"https://www.gov.uk/api/content/health-and-social-care/screening-quality-assurance", "Quality assurance in population screening", "https://www.gov.uk/api/content/health-and-social-care/population-screening-programmes"
"https://www.gov.uk/api/content/health-and-social-care/sexual-and-reproductive-health", "Sexual and reproductive health", "https://www.gov.uk/api/content/health-and-social-care/public-health"
"https://www.gov.uk/api/content/health-and-social-care/technology-in-health-and-social-care", "Technology in health and social care", "https://www.gov.uk/api/content/health-and-social-care"
"https://www.gov.uk/api/content/health-and-social-care/research-and-innovation-in-health-and-social-care", "Research and innovation in health and social care [P] (level 3, health theme)", "https://www.gov.uk/api/content/health-and-social-care"
"https://www.gov.uk/api/content/health-and-social-care/medicines-medical-devices-blood-blood-regulation-safety", "Blood regulation and safety [T]", "https://www.gov.uk/api/content/health-and-social-care"
"https://www.gov.uk/api/content/health-and-social-care/medicines-medical-devices-blood", "Medicines and medical devices [T] (level 2, health theme)", "https://www.gov.uk/api/content/health-and-social-care"
"https://www.gov.uk/api/content/health-and-social-care/medicines-medical-devices-blood-marketing-authorisations-variations-licensing", "Marketing authorisations, variations and licensing guidance [T]", "https://www.gov.uk/api/content/health-and-social-care/medicines-medical-devices-blood"
"https://www.gov.uk/api/content/health-and-social-care/medicines-medical-devices-blood-good-practice", "Good practice, inspections and enforcement [T]", "https://www.gov.uk/api/content/health-and-social-care/medicines-medical-devices-blood"
"https://www.gov.uk/api/content/health-and-social-care/medicines-medical-devices-blood-manufacturing-wholesaling-importing-exporting-medicines", "Manufacturing, wholesaling, importing and exporting medicines [T]", "https://www.gov.uk/api/content/health-and-social-care/medicines-medical-devices-blood"
"https://www.gov.uk/api/content/health-and-social-care/medicines-medical-devices-blood-herbal-homeopathic-medicines", "Herbal and homeopathic medicines [T]", "https://www.gov.uk/api/content/health-and-social-care/medicines-medical-devices-blood"
"https://www.gov.uk/api/content/health-and-social-care/medicines-medical-devices-blood-vigilance-safety-alerts", "Vigilance, safety alerts and guidance [T]", "https://www.gov.uk/api/content/health-and-social-care/medicines-medical-devices-blood"
"https://www.gov.uk/api/content/health-and-social-care/medicines-medical-devices-blood-vigilance-safety-alerts-alerts-and-recalls", "Alerts and recalls [T]", "https://www.gov.uk/api/content/health-and-social-care/medicines-medical-devices-blood-vigilance-safety-alerts"
"https://www.gov.uk/api/content/health-and-social-care/medicines-medical-devices-blood-medical-devices-regulation-safety", "Medical devices regulation and safety [T]", "https://www.gov.uk/api/content/health-and-social-care/medicines-medical-devices-blood"
"https://www.gov.uk/api/content/health-and-social-care/medicines-medical-devices-blood-conferences-and-events", "Conferences and events [T]", "https://www.gov.uk/api/content/health-and-social-care/medicines-medical-devices-blood"
"https://www.gov.uk/api/content/health-and-social-care/medicines-medical-devices-blood-clinical-trials-investigations", "Clinical trials and investigations [T]", "https://www.gov.uk/api/content/health-and-social-care/medicines-medical-devices-blood"
"https://www.gov.uk/api/content/health-and-social-care/pharmacy", "Pharmacy", "https://www.gov.uk/api/content/health-and-social-care/medicines-medical-devices-blood"
